sim_n	seed	popsize_2N	iniCN	selCoeff	time_g	exchg_r	mean	median	mode	sd	alpha	beta	p_val	class
2393	1790787784	5000	500	0.000000	1000	0.971693	291.1942 	 256 	 215 	 184.4523 	 2.405896 	 0.008261583 	 0.004078391 	 0 
2394	1791443257	5000	500	0.000000	1000	0.960836	411.7202 	 367 	 169 	 255.1199 	 2.500102 	 0.006065159 	 0.01637739 	 1 
2395	1792098730	5000	500	0.000000	1000	0.500748	318.0628 	 279 	 348 	 201.5798 	 2.470509 	 0.007766351 	 0.005028403 	 0 
2396	1792653361	5000	500	0.000000	1000	0.955610	287.5602 	 254 	 266 	 173.6922 	 2.556386 	 0.008890909 	 0.01637739 	 1 
2397	1793275220	5000	500	0.000000	1000	0.739996	230.5572 	 199 	 107 	 150.1562 	 2.352239 	 0.01020178 	 0.03161711 	 1 
2398	1793762623	5000	500	0.000000	1000	0.483544	580.375 	 499 	 616 	 380.7549 	 2.249806 	 0.003876697 	 0.001163116 	 0 
2399	1794468517	5000	500	0.000000	1000	0.904362	407.185 	 357 	 235 	 260.2815 	 2.421907 	 0.005947785 	 0.0009209979 	 0 
2400	1795140797	5000	500	0.000000	1000	0.573048	464.7324 	 403 	 278 	 306.8817 	 2.308348 	 0.004967813 	 0.003295976 	 0 
2401	1795762656	5000	500	0.000000	1000	0.683167	395.1464 	 346.5 	 233 	 253.6796 	 2.411612 	 0.006103238 	 0.002467246 	 0 
2402	1796384515	5000	500	0.000000	1000	0.227056	618.5738 	 513 	 189 	 418.0132 	 2.321749 	 0.003753909 	 4.226071e-05 	 0 
2403	1796855111	5000	500	0.000000	1000	0.889769	480.5552 	 415 	 467 	 315.2058 	 2.281899 	 0.004749292 	 0.02221796 	 1 
2404	1797561005	5000	500	0.000000	1000	0.523518	547.8338 	 480 	 345 	 343.9868 	 2.509619 	 0.00458106 	 0.0006709253 	 0 
2405	1798166057	5000	500	0.000000	1000	0.572994	280.1324 	 246.5 	 148 	 173.2232 	 2.554578 	 0.009120065 	 0.001977241 	 0 
2406	1798653460	5000	500	0.000000	1000	0.036098	390.4806 	 350.5 	 704 	 239.1434 	 2.717532 	 0.006959127 	 0.0003213265 	 0 
2407	1798871951	5000	500	0.000000	1000	0.247066	267.206 	 230 	 274 	 173.6748 	 2.398642 	 0.008977829 	 0.001835106 	 0 
2408	1799325740	5000	500	0.000000	1000	0.542095	311.2182 	 273 	 141 	 200.7358 	 2.3567 	 0.007573187 	 0.009223018 	 0 
2409	1799779529	5000	500	0.000000	1000	0.729561	228.9888 	 197 	 222 	 148.3554 	 2.462355 	 0.01075158 	 0.003067621 	 0 
2410	1800266932	5000	500	0.000000	1000	0.888778	558.637 	 487.5 	 345 	 354.1557 	 2.411165 	 0.004318321 	 0.03751331 	 1 
2411	1801124089	5000	500	0.000000	1000	0.474745	334.4864 	 298 	 186 	 208.5931 	 2.477579 	 0.00740639 	 0.01050764 	 1 
2412	1801628299	5000	500	0.000000	1000	0.983193	602.1704 	 531 	 536 	 376.4729 	 2.480914 	 0.004120479 	 0.003800385 	 0 
2413	1802250158	5000	500	0.000000	1000	0.750033	637.2804 	 563 	 322 	 386.9707 	 2.608341 	 0.00409234 	 0.01852464 	 1 
2414	1803040087	5000	500	0.000000	1000	0.846729	450.1984 	 391 	 297 	 287.7938 	 2.418614 	 0.005372534 	 0.000412179 	 0 
2415	1803729174	5000	500	0.000000	1000	0.417694	<simpleError in optim(par = vstart, fn = fnobj, fix.arg = fix.arg, obs = data,     gr = gradient, ddistnam = ddistname, hessian = TRUE, method = meth,     lower = lower, upper = upper, ...): non-finite finite-difference value [2]>
2416	1804586331	5000	500	0.000000	1000	0.848397	806.836 	 713 	 643 	 498.3423 	 2.508956 	 0.00310981 	 0.01538975 	 1 
2417	1805493909	5000	500	0.000000	1000	0.717493	464.9832 	 409 	 261 	 294.093 	 2.501605 	 0.005380301 	 0.003295976 	 0 
2418	1806182996	5000	500	0.000000	1000	0.286731	428.7288 	 375 	 231 	 265.3993 	 2.435456 	 0.005681107 	 0.01852464 	 1 
2419	1806653592	5000	500	0.000000	1000	0.803758	440.9334 	 385 	 229 	 278.124 	 2.456229 	 0.005569778 	 0.01852464 	 1 
2420	1807225030	5000	500	0.000000	1000	0.552375	449.4136 	 396 	 350 	 280.3713 	 2.443287 	 0.005436401 	 0.02984147 	 1 
2421	1807930924	5000	500	0.000000	1000	0.327906	238.5438 	 208 	 220 	 151.4733 	 2.407315 	 0.010092 	 0.01968982 	 1 
2422	1808351099	5000	500	0.000000	1000	0.579429	395.2464 	 328 	 166 	 265.6124 	 2.261549 	 0.005721675 	 0.001163116 	 0 
2423	1808888923	5000	500	0.000000	1000	0.608224	508.615 	 451 	 285 	 302.0155 	 2.68495 	 0.005279365 	 0.0004474916 	 0 
2424	1809544396	5000	500	0.000000	1000	0.758425	560.6412 	 486.5 	 412 	 359.5123 	 2.401818 	 0.004283599 	 0.006610785 	 0 
2425	1810267097	5000	500	0.000000	1000	0.541301	532.1784 	 468 	 211 	 333.0325 	 2.486951 	 0.004672597 	 0.005028403 	 0 
2426	1810922570	5000	500	0.000000	1000	0.542462	637.3946 	 560 	 398 	 380.7657 	 2.620173 	 0.004111343 	 0.04434906 	 1 
2427	1811561236	5000	500	0.000000	1000	0.955172	360.0926 	 311 	 288 	 231.3122 	 2.425492 	 0.006735872 	 0.005028403 	 0 
2428	1812166288	5000	500	0.000000	1000	0.624836	490.4262 	 423 	 624 	 307.2019 	 2.50139 	 0.0051015 	 0.02503064 	 1 
2429	1812838568	5000	500	0.000000	1000	0.306206	682.6074 	 597 	 750 	 423.5007 	 2.516326 	 0.003686827 	 0.005028403 	 0 
2430	1813544462	5000	500	0.000000	1000	0.638836	544.654 	 481.5 	 309 	 347.5312 	 2.328785 	 0.004275343 	 0.07171187 	 1 
2431	1814166321	5000	500	0.000000	1000	0.565520	737.8318 	 658 	 621 	 464.9456 	 2.376384 	 0.003221148 	 0.008082509 	 0 
2432	1814905829	5000	500	0.000000	1000	0.772569	728.1834 	 628 	 531 	 466.4695 	 2.450565 	 0.003365546 	 0.01445589 	 1 
2433	1815729372	5000	500	0.000000	1000	0.552200	294.2472 	 257 	 160 	 188.294 	 2.411618 	 0.008195277 	 0.004078391 	 0 
2434	1816317617	5000	500	0.000000	1000	0.535096	275.2094 	 243 	 208 	 172.4378 	 2.478917 	 0.009008466 	 0.005387613 	 0 
2435	1816821827	5000	500	0.000000	1000	0.590846	321.035 	 280.5 	 230 	 204.8035 	 2.375138 	 0.007397883 	 0.006610785 	 0 
2436	1817359651	5000	500	0.000000	1000	0.717813	714.1852 	 635 	 939 	 437.024 	 2.563204 	 0.003588505 	 0.0005268194 	 0 
2437	1818216808	5000	500	0.000000	1000	0.903480	499.7976 	 435 	 240 	 317.2864 	 2.436348 	 0.004875378 	 0.03751331 	 1 
2438	1818872281	5000	500	0.000000	1000	0.454858	514.4406 	 449 	 229 	 331.7836 	 2.340267 	 0.004548297 	 0.01852464 	 1 
2439	1819561368	5000	500	0.000000	1000	0.242818	568.6168 	 508 	 834 	 335.7769 	 2.765524 	 0.004863982 	 0.01538975 	 1 
2440	1820099192	5000	500	0.000000	1000	0.614440	439.1186 	 389 	 240 	 273.154 	 2.482657 	 0.005652837 	 0.003295976 	 0 
2441	1820721051	5000	500	0.000000	1000	0.737642	420.5878 	 369.5 	 327 	 247.7821 	 2.715052 	 0.006453443 	 0.09235169 	 1 
2442	1821225261	5000	500	0.000000	1000	0.831337	857.694 	 746.5 	 685 	 541.0088 	 2.553556 	 0.002977502 	 0.04685649 	 1 
2443	1822015190	5000	500	0.000000	1000	0.675274	346.3366 	 299 	 212 	 224.6905 	 2.354464 	 0.006797959 	 0.001977241 	 0 
2444	1822502593	5000	500	0.000000	1000	0.806511	571.3786 	 495 	 237 	 359.8908 	 2.459862 	 0.004305341 	 0.008082509 	 0 
2445	1823359750	5000	500	0.000000	1000	0.782148	751.733 	 674 	 553 	 444.7402 	 2.687973 	 0.003575592 	 0.003800385 	 0 
2446	1824317749	5000	500	0.000000	1000	0.652628	346.6498 	 302 	 222 	 213.1823 	 2.469519 	 0.007123604 	 0.05224189 	 1 
2447	1824855573	5000	500	0.000000	1000	0.854859	267.7222 	 236 	 195 	 167.7716 	 2.462513 	 0.009197216 	 0.001702508 	 0 
2448	1825460625	5000	500	0.000000	1000	0.254799	161.263 	 136 	 121 	 108.4318 	 2.165114 	 0.01342407 	 0.02503064 	 1 
2449	1825779958	5000	500	0.000000	1000	0.905414	218.5574 	 191 	 145 	 138.7797 	 2.465887 	 0.01128303 	 0.02655187 	 1 
2450	1826317782	5000	500	0.000000	1000	0.777333	184.7624 	 166 	 177 	 112.416 	 2.492778 	 0.0134906 	 0.004374982 	 0 
2451	1826838799	5000	500	0.000000	1000	0.934109	550.715 	 481 	 409 	 344.9881 	 2.533419 	 0.004600497 	 0.01273943 	 1 
2452	1827595114	5000	500	0.000000	1000	0.777996	354.9466 	 315 	 162 	 221.7292 	 2.376745 	 0.006696719 	 0.007561748 	 0 
2453	1828116131	5000	500	0.000000	1000	0.548291	<simpleError in optim(par = vstart, fn = fnobj, fix.arg = fix.arg, obs = data,     gr = gradient, ddistnam = ddistname, hessian = TRUE, method = meth,     lower = lower, upper = upper, ...): non-finite finite-difference value [2]>
2454	1829006902	5000	500	0.000000	1000	0.366889	694.5054 	 604 	 415 	 456.4268 	 2.297874 	 0.003308884 	 0.007071711 	 0 
2455	1829695989	5000	500	0.000000	1000	0.742999	604.655 	 536 	 571 	 375.1347 	 2.45002 	 0.00405198 	 0.06809222 	 1 
2456	1830435497	5000	500	0.000000	1000	0.980404	485.064 	 419 	 276 	 309.5661 	 2.431677 	 0.005013447 	 0.01852464 	 1 
2457	1831292654	5000	500	0.000000	1000	0.579541	509.1544 	 451 	 412 	 307.1909 	 2.680873 	 0.005265516 	 0.01968982 	 1 
2458	1831981741	5000	500	0.000000	1000	0.308917	686.4706 	 606.5 	 462 	 422.0532 	 2.545459 	 0.003707852 	 0.001256214 	 0 
2459	1832569986	5000	500	0.000000	1000	0.504964	645.5764 	 560.5 	 201 	 413.2546 	 2.357539 	 0.003650772 	 0.001256214 	 0 
2460	1833376722	5000	500	0.000000	1000	0.712033	433.2306 	 374 	 240 	 278.8869 	 2.526376 	 0.005831896 	 0.0002104941 	 0 
2461	1833914546	5000	500	0.000000	1000	0.674474	380.8186 	 325 	 252 	 251.986 	 2.316798 	 0.006083834 	 0.002467246 	 0 
2462	1834536405	5000	500	0.000000	1000	0.769753	486.6598 	 425 	 293 	 313.7656 	 2.437275 	 0.005007987 	 0.005387613 	 0 
2463	1835225492	5000	500	0.000000	1000	0.535358	520.6976 	 442 	 347 	 344.7514 	 2.329632 	 0.00447398 	 0.003067621 	 0 
2464	1835780123	5000	500	0.000000	1000	0.636140	477.4678 	 414 	 338 	 302.3981 	 2.478862 	 0.005191209 	 0.006610785 	 0 
2465	1836418789	5000	500	0.000000	1000	0.292012	211.9422 	 183 	 108 	 135.6277 	 2.388282 	 0.01126784 	 0.004374982 	 0 
2466	1836738122	5000	500	0.000000	1000	0.545354	548.0986 	 481 	 334 	 342.948 	 2.536767 	 0.004628569 	 0.002467246 	 0 
2467	1837343174	5000	500	0.000000	1000	0.765872	687.8996 	 611 	 290 	 437.1292 	 2.425703 	 0.003526224 	 0.001463605 	 0 
2468	1838233945	5000	500	0.000000	1000	0.746373	336.4842 	 297 	 238 	 207.6522 	 2.661324 	 0.007908248 	 0.0009959108 	 0 
2469	1838788576	5000	500	0.000000	1000	0.763124	287.6344 	 250 	 239 	 175.8146 	 2.634604 	 0.00915976 	 0.001835106 	 0 
2470	1839460856	5000	500	0.000000	1000	0.474275	412.0184 	 365 	 255 	 261.4725 	 2.405179 	 0.005837296 	 0.009223018 	 0 
2471	1839981873	5000	500	0.000000	1000	0.137269	372.5598 	 319 	 184 	 238.9804 	 2.270945 	 0.00609337 	 0.0001931868 	 0 
2472	1840402048	5000	500	0.000000	1000	0.975445	1047.573 	 910 	 892 	 674.3927 	 2.343711 	 0.002237059 	 0.006177431 	 0 
2473	1841460889	5000	500	0.000000	1000	0.757151	392.308 	 352 	 365 	 240.914 	 2.556948 	 0.006518461 	 0.006610785 	 0 
2474	1842099555	5000	500	0.000000	1000	0.624379	717.2936 	 631.5 	 673 	 442.2321 	 2.470915 	 0.003445233 	 0.04948588 	 1 
2475	1842923098	5000	500	0.000000	1000	0.269986	369.9812 	 327 	 164 	 232.7288 	 2.446165 	 0.006610874 	 0.05512931 	 1 
2476	1843410501	5000	500	0.000000	1000	0.343532	529.3122 	 468 	 404 	 321.184 	 2.662873 	 0.005031224 	 0.007071711 	 0 
2477	1843981939	5000	500	0.000000	1000	0.468473	297.1542 	 260 	 210 	 184.5697 	 2.526529 	 0.008501392 	 0.005028403 	 0 
2478	1844486149	5000	500	0.000000	1000	0.777850	429.1696 	 373 	 352 	 275.1106 	 2.369771 	 0.005522775 	 0.004078391 	 0 
2479	1845276078	5000	500	0.000000	1000	0.831186	392.0862 	 341 	 214 	 248.9101 	 2.491904 	 0.006355795 	 0.004078391 	 0 
2480	1846032393	5000	500	0.000000	1000	0.702850	610.763 	 537 	 452 	 387.6221 	 2.449691 	 0.004010831 	 0.001463605 	 0 
2481	1846855936	5000	500	0.000000	1000	0.328885	463.2272 	 409 	 310 	 284.4581 	 2.610499 	 0.005634612 	 0.1234538 	 1 
2482	1847360146	5000	500	0.000000	1000	0.154930	234.1122 	 202 	 124 	 146.283 	 2.503523 	 0.01069221 	 0.001977241 	 0 
2483	1847729900	5000	500	0.000000	1000	0.544422	361.5798 	 324 	 230 	 222.9071 	 2.491273 	 0.006889769 	 0.01273943 	 1 
2484	1848351759	5000	500	0.000000	1000	0.588390	934.325 	 827 	 1227 	 584.5104 	 2.478979 	 0.002652715 	 0.004078391 	 0 
2485	1849292951	5000	500	0.000000	1000	0.962104	536.637 	 477 	 469 	 326.8798 	 2.557647 	 0.004766145 	 0.01357327 	 1 
2486	1850234143	5000	500	0.000000	1000	0.842411	498.7346 	 440 	 299 	 315.8318 	 2.404143 	 0.004820895 	 0.0005712676 	 0 
2487	1850940037	5000	500	0.000000	1000	0.385431	730.9416 	 625.5 	 368 	 486.4992 	 2.263928 	 0.00309782 	 0.006610785 	 0 
2488	1851629124	5000	500	0.000000	1000	0.107525	482.7772 	 437 	 269 	 313.8293 	 2.500566 	 0.005179292 	 1.053163e-10 	 0 
2489	1852015685	5000	500	0.000000	1000	0.391549	313.1068 	 283 	 196 	 188.9074 	 2.653542 	 0.008474299 	 0.0009959108 	 0 
2490	1852469474	5000	500	0.000000	1000	0.718798	392.1748 	 353 	 374 	 243.0965 	 2.559074 	 0.006526139 	 0.0008513793 	 0 
2491	1853091333	5000	500	0.000000	1000	0.477176	967.9664 	 856 	 704 	 597.339 	 2.525075 	 0.002608787 	 0.001356221 	 0 
2492	1853931683	5000	500	0.000000	1000	0.848395	585.4912 	 522.5 	 353 	 353.5386 	 2.592641 	 0.004427847 	 0.05512931 	 1 
2493	1854671191	5000	500	0.000000	1000	0.198862	494.4134 	 423 	 337 	 332.9226 	 2.265031 	 0.004580956 	 0.0003213265 	 0 
2494	1855124980	5000	500	0.000000	1000	0.314704	448.1256 	 401 	 420 	 270.6199 	 2.517038 	 0.005616399 	 0.005770175 	 0 
2495	1855595576	5000	500	0.000000	1000	0.552929	670.0814 	 569.5 	 312 	 431.7199 	 2.467717 	 0.00368295 	 0.001356221 	 0 
2496	1856217435	5000	500	0.000000	1000	0.598817	516.709 	 456 	 412 	 320.6853 	 2.591695 	 0.005016075 	 0.001256214 	 0 
2497	1856923329	5000	500	0.000000	1000	0.932439	581.5744 	 501.5 	 284 	 361.3991 	 2.526215 	 0.004343997 	 0.01195204 	 1 
2498	1857730065	5000	500	0.000000	1000	0.999919	577.5992 	 516 	 406 	 356.4803 	 2.436076 	 0.004217445 	 0.004691266 	 0 
2499	1858419152	5000	500	0.000000	1000	0.688368	251.7802 	 217 	 184 	 161.9685 	 2.440719 	 0.00969261 	 0.01968982 	 1 
2500	1858956976	5000	500	0.000000	1000	0.761815	434.7164 	 378 	 349 	 283.0167 	 2.289751 	 0.005267571 	 0.02815429 	 1 
2501	1859578835	5000	500	0.000000	1000	0.183312	309.6216 	 271.5 	 226 	 203.3627 	 2.301744 	 0.007434129 	 0.0001772317 	 0 
2502	1859965396	5000	500	0.000000	1000	0.277426	244.0704 	 220 	 177 	 150.1524 	 2.387324 	 0.009781525 	 0.0001625292 	 0 
2503	1860368764	5000	500	0.000000	1000	0.696051	599.7296 	 524.5 	 645 	 380.6821 	 2.482407 	 0.00413921 	 0.003539914 	 0 
2504	1861091465	5000	500	0.000000	1000	0.653617	837.6156 	 718 	 964 	 555.4806 	 2.301697 	 0.002748089 	 0.005770175 	 0 
2505	1861999043	5000	500	0.000000	1000	0.807767	390.6172 	 342.5 	 202 	 244.7856 	 2.397237 	 0.006138275 	 0.01637739 	 1 
2506	1862654516	5000	500	0.000000	1000	0.768329	505.6554 	 447 	 322 	 318.1593 	 2.47802 	 0.004899836 	 0.004691266 	 0 
2507	1863478059	5000	500	0.000000	1000	0.338528	627.0212 	 560.5 	 405 	 387.7345 	 2.457997 	 0.00391984 	 0.0009209979 	 0 
2508	1864083111	5000	500	0.000000	1000	0.966953	405.9034 	 356 	 268 	 254.5247 	 2.410396 	 0.00593793 	 0.02091991 	 1 
2509	1864755391	5000	500	0.000000	1000	0.796212	432.1318 	 375 	 375 	 271.8332 	 2.497936 	 0.00577944 	 0.005028403 	 0 
2510	1865410864	5000	500	0.000000	1000	0.162578	676.721 	 612.5 	 376 	 410.2331 	 2.454271 	 0.003627336 	 0.0002104941 	 0 
2511	1865898267	5000	500	0.000000	1000	0.579521	531.543 	 459 	 276 	 338.4571 	 2.393834 	 0.004502339 	 0.005770175 	 0 
2512	1866570547	5000	500	0.000000	1000	0.904432	693.4708 	 605 	 271 	 432.5006 	 2.580811 	 0.003721686 	 0.005770175 	 0 
2513	1867511739	5000	500	0.000000	1000	0.528206	295.7966 	 250 	 126 	 196.8338 	 2.318379 	 0.007838306 	 0.003067621 	 0 
2514	1868015949	5000	500	0.000000	1000	0.809863	716.1558 	 635 	 616 	 439.5594 	 2.608204 	 0.00364204 	 0.06809222 	 1 
2515	1868856299	5000	500	0.000000	1000	0.958063	410.6586 	 360 	 147 	 266.7986 	 2.377622 	 0.005788425 	 0.01742144 	 1 
2516	1869444544	5000	500	0.000000	1000	0.512101	681.5136 	 595 	 419 	 442.4422 	 2.454409 	 0.0036012 	 2.906276e-05 	 0 
2517	1870133631	5000	500	0.000000	1000	0.510580	265.199 	 234 	 163 	 159.5655 	 2.758469 	 0.0104003 	 0.0009959108 	 0 
2518	1870587420	5000	500	0.000000	1000	0.868241	328.0892 	 289 	 148 	 209.3307 	 2.347338 	 0.007154038 	 0.003800385 	 0 
2519	1871242893	5000	500	0.000000	1000	0.638627	360.3064 	 316.5 	 201 	 228.031 	 2.464827 	 0.006840142 	 0.008635679 	 0 
2520	1871881559	5000	500	0.000000	1000	0.543696	848.6432 	 722 	 652 	 537.8329 	 2.465006 	 0.002904903 	 0.06131801 	 1 
2521	1872604260	5000	500	0.000000	1000	0.880316	566.6306 	 496 	 389 	 362.4955 	 2.414825 	 0.004261609 	 0.005387613 	 0 
2522	1873343768	5000	500	0.000000	1000	0.596774	393.3478 	 342 	 189 	 241.4043 	 2.509913 	 0.006379999 	 0.2023629 	 1 
2523	1873982434	5000	500	0.000000	1000	0.994808	155.6976 	 137 	 132 	 96.39789 	 2.58898 	 0.01662698 	 0.002467246 	 0 
2524	1874570679	5000	500	0.000000	1000	0.924208	500.2264 	 436 	 309 	 314.2611 	 2.399878 	 0.00479758 	 0.01852464 	 1 
2525	1875259766	5000	500	0.000000	1000	0.188036	854.704 	 704 	 474 	 601.4315 	 2.12627 	 0.002488198 	 9.096209e-06 	 0 
2526	1875780783	5000	500	0.000000	1000	0.898035	707.7282 	 609.5 	 417 	 448.1389 	 2.410632 	 0.003406557 	 0.03161711 	 1 
2527	1876453063	5000	500	0.000000	1000	0.752362	482.2246 	 425 	 254 	 299.2618 	 2.509935 	 0.005205279 	 0.01852464 	 1 
2528	1877293413	5000	500	0.000000	1000	0.833785	533.4988 	 456 	 346 	 343.6964 	 2.397256 	 0.00449359 	 0.004691266 	 0 
2529	1877999307	5000	500	0.000000	1000	0.374287	385.4354 	 330 	 310 	 246.6678 	 2.354137 	 0.006107008 	 0.06462935 	 1 
2530	1878469903	5000	500	0.000000	1000	0.677002	364.5734 	 319 	 336 	 231.8735 	 2.336304 	 0.006409373 	 0.01637739 	 1 
2531	1879058148	5000	500	0.000000	1000	0.427162	628.1076 	 561 	 691 	 385.4754 	 2.585505 	 0.004116859 	 0.004078391 	 0 
2532	1879663200	5000	500	0.000000	1000	0.684365	497.4824 	 441 	 190 	 314.9209 	 2.436595 	 0.004896848 	 0.005770175 	 0 
2533	1880268252	5000	500	0.000000	1000	0.881991	831.301 	 723 	 796 	 533.0686 	 2.400385 	 0.002888019 	 0.005387613 	 0 
2534	1881125409	5000	500	0.000000	1000	0.634194	823.0844 	 717 	 341 	 526.5351 	 2.466914 	 0.002996674 	 0.001977241 	 0 
2535	1881932145	5000	500	0.000000	1000	0.442990	787.8048 	 694.5 	 356 	 505.4878 	 2.294934 	 0.00291364 	 0.001977241 	 0 
2536	1882654846	5000	500	0.000000	1000	0.958756	552.7692 	 485 	 372 	 351.3343 	 2.401846 	 0.004344568 	 0.008635679 	 0 
2537	1883360740	5000	500	0.000000	1000	0.292424	449.9556 	 396 	 323 	 275.8256 	 2.517735 	 0.005594735 	 0.008082509 	 0 
2538	1883831336	5000	500	0.000000	1000	0.241689	236.7572 	 207 	 235 	 155.501 	 2.284844 	 0.009645169 	 0.04195901 	 1 
2539	1884251511	5000	500	0.000000	1000	0.604141	479.6994 	 419 	 663 	 303.1147 	 2.464098 	 0.005136193 	 0.009223018 	 0 
2540	1884755721	5000	500	0.000000	1000	0.998879	457.7876 	 401 	 401 	 295.6071 	 2.37348 	 0.005184149 	 0.0006709253 	 0 
2541	1885528843	5000	500	0.000000	1000	0.590142	657.8498 	 581 	 481 	 405.2398 	 2.53878 	 0.003859846 	 0.05815302 	 1 
2542	1886251544	5000	500	0.000000	1000	0.748601	310.9288 	 275 	 271 	 191.1533 	 2.520713 	 0.008107753 	 0.04685649 	 1 
2543	1886839789	5000	500	0.000000	1000	0.748278	549.5166 	 488.5 	 224 	 339.7815 	 2.501242 	 0.004551472 	 0.006610785 	 0 
2544	1887562490	5000	500	0.000000	1000	0.354791	437.7542 	 385 	 248 	 267.8864 	 2.595574 	 0.005929601 	 0.0002495995 	 0 
2545	1888066700	5000	500	0.000000	1000	0.895991	618.3056 	 541 	 580 	 391.7415 	 2.381274 	 0.003850443 	 0.005028403 	 0 
2546	1888823015	5000	500	0.000000	1000	0.748908	416.7388 	 363 	 245 	 268.8532 	 2.36407 	 0.005673259 	 0.04195901 	 1 
2547	1889512102	5000	500	0.000000	1000	0.921845	494.1644 	 432.5 	 261 	 313.5939 	 2.385239 	 0.004827105 	 0.008082509 	 0 
2548	1890117154	5000	500	0.000000	1000	0.887727	454.6716 	 393 	 322 	 289.1709 	 2.4029 	 0.005284646 	 0.01742144 	 1 
2549	1890890276	5000	500	0.000000	1000	0.748747	385.2534 	 341 	 188 	 243.5024 	 2.50499 	 0.006502369 	 0.001835106 	 0 
2550	1891478521	5000	500	0.000000	1000	0.808776	736.5374 	 655 	 791 	 456.3109 	 2.562147 	 0.003478178 	 0.002654092 	 0 
2551	1892436520	5000	500	0.000000	1000	0.371936	366.4434 	 328 	 195 	 230.1653 	 2.432162 	 0.00663894 	 0.007561748 	 0 
2552	1892923923	5000	500	0.000000	1000	0.739736	420.9524 	 358 	 260 	 269.4311 	 2.464359 	 0.005853559 	 0.01538975 	 1 
2553	1893680238	5000	500	0.000000	1000	0.740101	568.794 	 495 	 274 	 354.3562 	 2.572601 	 0.004522546 	 0.03751331 	 1 
2554	1894486974	5000	500	0.000000	1000	0.837025	592.3732 	 512 	 464 	 386.2328 	 2.344271 	 0.003957776 	 0.006610785 	 0 
2555	1895276903	5000	500	0.000000	1000	0.261809	802.039 	 717 	 398 	 480.512 	 2.571962 	 0.003206701 	 0.001076486 	 0 
2556	1895881955	5000	500	0.000000	1000	0.421952	608.862 	 528 	 277 	 380.374 	 2.592309 	 0.004258133 	 0.001256214 	 0 
2557	1896587849	5000	500	0.000000	1000	0.997008	162.4352 	 144 	 75 	 102.7098 	 2.482583 	 0.01528039 	 0.001702508 	 0 
2558	1897041638	5000	500	0.000000	1000	0.636105	519.5052 	 448 	 456 	 332.9795 	 2.488226 	 0.004789157 	 0.001463605 	 0 
2559	1897713918	5000	500	0.000000	1000	0.966000	413.6604 	 357 	 249 	 260.2495 	 2.573778 	 0.006222554 	 0.01637739 	 1 
2560	1898369391	5000	500	0.000000	1000	0.106149	561.1784 	 523 	 731 	 328.6706 	 2.67099 	 0.004759898 	 1.017784e-08 	 0 
2561	1898739145	5000	500	0.000000	1000	0.808221	602.5214 	 535 	 436 	 368.3872 	 2.580754 	 0.004283354 	 0.008082509 	 0 
2562	1899478653	5000	500	0.000000	1000	0.680736	791.3316 	 691 	 460 	 494.7387 	 2.499244 	 0.003158378 	 0.09235169 	 1 
2563	1900201354	5000	500	0.000000	1000	0.555223	804.5476 	 699.5 	 291 	 534.8573 	 2.253609 	 0.002800834 	 0.005028403 	 0 
2564	1901075318	5000	500	0.000000	1000	0.829344	705.395 	 620.5 	 701 	 447.1222 	 2.428385 	 0.003442021 	 0.01538975 	 1 
2565	1901898861	5000	500	0.000000	1000	0.300788	656.5238 	 563 	 724 	 438.6532 	 2.248709 	 0.003425228 	 0.0004856352 	 0 
2566	1902487106	5000	500	0.000000	1000	0.721846	838.339 	 752.5 	 606 	 499.886 	 2.642987 	 0.003152621 	 0.008635679 	 0 
